ccn,state,county,county_fips,harm_survey_week,flagged,first_crossing_week,lead_days,score_at_crossing,prior_harm_rate_at_crossing,hprd_total_at_crossing,hprd_rn_at_crossing,rn_share_at_crossing,contract_frac_at_crossing,weekend_gap_at_crossing,hprd_cv_at_crossing,hprd_trend_at_crossing,low_days_frac_at_crossing,census_at_crossing,matched_controls,matched_controls_not_flagged
395334,PA,Montgomery,091,2026-03-09,1,2025-09-15,175,0.27052,0.0,3.315763,0.383301,0.1156,0.567874,0.105745,0.075784,0.006158,0.755556,166.766667,37,9
395422,PA,Bedford,009,2025-05-26,1,2025-03-24,63,0.172651,0.60875,3.128416,0.55644,0.177866,0.006195,0.123733,0.113678,-0.05201,0.847826,91.413043,148,66
395878,PA,Schuylkill,107,2025-04-07,1,2025-03-24,14,0.194818,0.0,3.184441,0.40538,0.1273,0.116201,0.144434,0.089898,0.009412,0.858696,112.434783,112,51
396048,PA,Allegheny,003,2025-05-05,1,2025-03-24,42,0.185074,1.219533,3.464819,0.791919,0.22856,0.207231,0.114941,0.081971,-0.010438,0.554348,97.652174,148,71
396048,PA,Allegheny,003,2025-11-10,1,2025-05-19,175,0.184179,1.672901,3.551338,0.813801,0.229153,0.208544,0.092882,0.079547,0.03661,0.456522,95.043478,146,73
415110,RI,Providence,007,2025-08-04,1,2025-03-24,133,0.169152,1.823211,3.23111,0.578345,0.178993,0.0,0.151247,0.088819,-0.035821,0.771739,114.217391,17,8
415110,RI,Providence,007,2025-12-08,1,2025-06-16,175,0.170554,1.599635,3.287927,0.559212,0.17008,0.001669,0.144155,0.089464,0.006037,0.717391,122.304348,17,11
43A138,SD,Dewey,041,2025-11-17,0,,,,,,,,,,,,,,2,2
455490,TX,Galveston,167,2025-11-24,1,2025-06-02,175,0.200167,0.0,2.525099,0.242737,0.09613,0.0,0.193883,0.123612,-0.178717,1.0,85.48913,351,102
455573,TX,Grayson,181,2025-06-16,1,2025-03-24,84,0.180008,0.0,2.990305,0.537983,0.179909,0.0,0.241052,0.142963,-0.044003,0.880435,108.978261,154,31
455763,TX,Johnson,251,2025-05-19,1,2025-03-24,56,0.17025,1.832358,3.386735,0.11381,0.033605,0.040438,0.127198,0.07355,-0.045063,0.608696,87.467391,351,101
455763,TX,Johnson,251,2026-03-09,1,2025-09-15,175,0.179792,1.890039,3.244348,0.094635,0.029169,0.046241,0.153527,0.089991,-0.053168,0.777778,98.2,349,121
455819,TX,Tarrant,439,2025-09-01,1,2025-03-24,161,0.170344,1.219533,3.351829,0.421869,0.125862,0.0,0.134186,0.096123,0.040808,0.684783,106.358696,155,28
505331,WA,Clark,011,2025-06-09,0,,,,,,,,,,,,,,63,58
525680,WI,Polk,095,2025-08-25,0,,,,,,,,,,,,,,150,119
675309,TX,Jim Wells,249,2025-06-30,0,,,,,,,,,,,,,,315,87
675606,TX,Cameron,061,2026-02-16,1,2025-08-25,175,0.180381,0.48506,3.126832,0.350523,0.112102,0.0,0.143381,0.095431,-0.005987,0.911111,111.411111,155,40
675976,TX,Houston,225,2025-04-28,1,2025-03-24,35,0.187195,1.82625,2.812298,0.380245,0.135208,0.021358,0.206089,0.136418,-0.116028,0.967391,68.358696,310,100
676491,TX,Refugio,391,2025-09-08,1,2025-03-24,168,0.171687,1.219533,2.985131,0.567843,0.190224,0.0,0.180932,0.147765,-0.090766,0.891304,46.565217,245,103
055107,CA,Alameda,001,2025-08-04,1,2025-03-24,133,0.209212,0.0,2.248915,0.083695,0.037216,0.0,0.071631,0.718572,-0.305448,0.73913,35.065217,176,166
055870,CA,Los Angeles,037,2026-01-05,0,,,,,,,,,,,,,,334,321
065294,CO,Prowers,099,2026-01-26,0,,,,,,,,,,,,,,4,3
075423,CT,Northeastern Ct,150,2025-04-14,0,,,,,,,,,,,,,,3,0
075423,CT,Northeastern Ct,150,2025-06-16,0,,,,,,,,,,,,,,3,0
075423,CT,Northeastern Ct,150,2025-09-08,0,,,,,,,,,,,,,,3,0
105372,FL,Palm Beach,099,2025-09-01,0,,,,,,,,,,,,,,282,214
105401,FL,Gilchrist,041,2025-08-11,0,,,,,,,,,,,,,,281,220
105422,FL,Pinellas,103,2026-03-02,0,,,,,,,,,,,,,,108,99
105491,FL,Hillsborough,057,2026-03-23,0,,,,,,,,,,,,,,0,0
105671,FL,Brevard,009,2025-04-07,1,2025-03-24,14,0.168748,0.273801,3.293034,0.507953,0.154251,0.021546,0.093003,0.077705,-0.040811,0.728261,96.358696,106,94
106041,FL,Pinellas,103,2025-04-14,0,,,,,,,,,,,,,,279,231
106041,FL,Pinellas,103,2025-07-28,0,,,,,,,,,,,,,,281,220
115562,GA,Lowndes,185,2026-02-23,1,2025-09-01,175,0.172561,0.0,3.120184,0.58051,0.18605,0.0,0.182938,0.12476,-0.026311,0.777778,84.533333,93,55
145008,IL,Perry,145,2025-05-19,1,2025-03-24,56,0.175493,0.0,3.144176,0.392773,0.124921,0.0,0.204963,0.135139,0.023138,0.73913,52.869565,140,59
145468,IL,Cook,031,2025-04-14,1,2025-03-24,21,0.211708,1.233953,2.507324,0.428219,0.170787,0.000339,0.135024,0.08881,0.000707,1.0,102.402174,79,28
145522,IL,Du Page,043,2025-03-31,0,,,,,,,,,,,,,,104,64
145657,IL,Du Page,043,2025-04-14,1,2025-03-24,21,0.182149,0.484416,3.346817,0.578638,0.172892,0.101278,0.094716,0.095001,0.054029,0.673913,81.336957,141,52
145681,IL,Cook,031,2025-04-14,0,,,,,,,,,,,,,,79,27
145681,IL,Cook,031,2026-02-16,1,2025-08-25,175,0.176119,1.689017,2.898361,0.626883,0.216289,0.000561,0.135646,0.088275,-0.168803,1.0,133.955556,80,23
145767,IL,Cook,031,2025-06-02,1,2025-03-24,70,0.217731,1.236041,3.589083,0.447253,0.124615,0.44046,0.104156,0.090903,-0.024523,0.347826,98.967391,142,45
145945,IL,Macon,115,2025-06-30,1,2025-05-19,42,0.194997,1.351526,2.522077,0.195738,0.07761,0.0,0.026382,0.446415,-0.268641,1.0,68.75,142,45
145945,IL,Macon,115,2025-11-03,1,2025-05-19,168,0.194997,1.351526,2.522077,0.195738,0.07761,0.0,0.026382,0.446415,-0.268641,1.0,68.75,142,41
146043,IL,Washington,189,2025-07-14,1,2025-03-24,112,0.225368,2.459596,2.769686,0.279425,0.100887,0.139529,0.094545,0.137998,0.051915,0.978261,58.206522,140,59
146043,IL,Washington,189,2025-12-22,1,2025-06-30,175,0.227326,2.111272,2.881162,0.203974,0.070796,0.163851,0.073038,0.109757,0.083608,0.967391,56.51087,140,60
146043,IL,Washington,189,2026-03-16,1,2025-09-22,175,0.229103,2.353415,2.790642,0.14089,0.050487,0.146492,0.073652,0.115727,0.048032,0.988889,58.288889,138,63
146110,IL,Cook,031,2025-04-28,0,,,,,,,,,,,,,,141,51
146110,IL,Cook,031,2025-06-16,0,,,,,,,,,,,,,,142,44
155061,IN,Dearborn,029,2025-09-22,1,2025-03-31,175,0.171308,0.609766,3.472189,0.712951,0.205332,0.164765,0.070628,0.083824,-0.058432,0.478261,37.684783,116,82
155215,IN,Hendricks,063,2026-01-19,1,2025-07-28,175,0.174123,0.756995,3.226321,0.394716,0.122342,0.000401,0.073986,0.059666,-0.010142,0.891304,105.097826,55,34
155215,IN,Hendricks,063,2026-03-09,1,2025-09-15,175,0.181052,0.720414,3.039378,0.361096,0.118806,0.0,0.074726,0.070978,-0.059952,0.955556,108.755556,55,34
155249,IN,Allen,003,2025-04-21,0,,,,,,,,,,,,,,171,139
155566,IN,Kosciusko,085,2025-07-21,1,2025-03-24,119,0.198815,1.233953,2.897903,0.427863,0.147646,0.084628,0.151525,0.143962,-0.019452,0.923913,63.978261,172,127
155566,IN,Kosciusko,085,2025-09-29,1,2025-04-07,175,0.198815,1.205446,2.897903,0.427863,0.147646,0.084628,0.151525,0.143962,-0.019452,0.923913,63.978261,174,125
155717,IN,Marion,097,2025-05-26,0,,,,,,,,,,,,,,172,126
165531,IA,Page,145,2025-12-08,1,2025-06-16,175,0.175567,1.61615,3.189746,0.218236,0.068418,0.0,0.139913,0.188189,0.030417,0.706522,35.054348,192,131
205117,ME,Aroostook,003,2025-11-03,0,,,,,,,,,,,,,,24,19
225219,MA,Worcester,027,2025-08-04,0,,,,,,,,,,,,,,50,33
225412,MA,Norfolk,021,2026-03-16,1,2025-09-22,175,0.169233,0.943798,3.853454,0.388405,0.100794,0.14578,0.119973,0.072604,0.122397,0.144444,96.544444,94,71
235011,MI,Iosco,069,2026-01-05,0,,,,,,,,,,,,,,67,59
245243,MN,Yellow Medcine,173,2025-09-15,0,,,,,,,,,,,,,,137,106
245375,MN,Stearns,145,2025-07-28,0,,,,,,,,,,,,,,135,105
245376,MN,Goodhue,049,2025-05-26,0,,,,,,,,,,,,,,134,104
245396,MN,Stearns,145,2025-07-28,0,,,,,,,,,,,,,,93,76
245396,MN,Stearns,145,2025-12-01,0,,,,,,,,,,,,,,96,77
245396,MN,Stearns,145,2026-01-12,0,,,,,,,,,,,,,,96,77
24E508,MN,Ramsey,123,2025-06-23,1,2025-03-24,91,0.20422,0.562789,2.377646,0.563044,0.236807,0.014154,0.213131,0.151708,-0.048949,1.0,31.956522,134,105
265482,MO,Cole,051,2025-10-27,1,2025-05-05,175,0.223908,0.17368,4.201341,0.413288,0.098371,0.59902,0.07255,0.098153,0.243454,0.021739,43.206522,102,49
265672,MO,St. Louis City,510,2025-10-20,0,,,,,,,,,,,,,,0,0
265672,MO,St. Louis City,510,2025-12-08,0,,,,,,,,,,,,,,0,0
285141,NE,Lincoln,111,2025-04-07,1,2025-03-24,14,0.287958,0.0,3.236973,0.294574,0.091003,0.663055,0.107573,0.116075,0.047291,0.73913,47.478261,78,52
285141,NE,Lincoln,111,2025-09-22,1,2025-03-31,175,0.287958,0.0,3.236973,0.294574,0.091003,0.663055,0.107573,0.116075,0.047291,0.73913,47.478261,81,49
285141,NE,Lincoln,111,2026-03-02,1,2025-09-08,175,0.217302,0.479961,3.58858,0.599838,0.167152,0.415916,0.178931,0.132754,0.105562,0.366667,41.155556,81,56
295106,NV,Clark,003,2025-05-05,0,,,,,,,,,,,,,,6,5
335006,NY,Oneida,065,2025-05-05,1,2025-03-24,42,0.170698,0.369499,3.092911,0.526226,0.170139,0.0,0.184533,0.173474,-0.111904,0.76087,111.695652,106,51
345258,NC,Cabarrus,025,2026-03-16,1,2025-09-22,175,0.17081,0.943798,3.34747,0.342995,0.102464,0.0,0.163396,0.10837,0.056183,0.611111,86.066667,160,85
345339,NC,Bertie,015,2025-05-05,1,2025-03-24,42,0.218007,1.233953,3.241619,0.437085,0.134835,0.293976,0.217687,0.133425,0.047987,0.673913,70.358696,82,47
345405,NC,Mecklenburg,119,2026-01-26,0,,,,,,,,,,,,,,160,78
355024,ND,Cass,017,2025-04-07,0,,,,,,,,,,,,,,6,5
365354,OH,Portage,133,2025-03-31,0,,,,,,,,,,,,,,251,146
365591,OH,Wayne,169,2025-05-12,0,,,,,,,,,,,,,,317,201
365977,OH,Columbiana,029,2025-04-07,0,,,,,,,,,,,,,,172,118
366239,OH,Ashland,005,2025-05-05,1,2025-03-24,42,0.176101,0.0,3.146402,0.394731,0.125455,0.0,0.205183,0.148031,0.022205,0.75,62.73913,317,202
366239,OH,Ashland,005,2025-08-04,1,2025-03-24,133,0.176101,0.0,3.146402,0.394731,0.125455,0.0,0.205183,0.148031,0.022205,0.75,62.73913,319,191
375117,OK,Oklahoma,109,2025-09-15,1,2025-03-24,175,0.232858,0.392742,3.233595,0.172841,0.053452,0.28472,0.092795,0.098629,0.10654,0.793478,117.413043,21,13
375117,OK,Oklahoma,109,2025-12-01,1,2025-06-09,175,0.188737,0.362711,3.101211,0.197156,0.063574,0.0,0.114656,0.232855,0.043411,0.608696,118.228261,21,14
375483,OK,Oklahoma,109,2025-08-04,1,2025-03-24,133,0.214306,0.0,3.599888,0.212776,0.059106,0.34066,0.178821,0.117225,0.130044,0.315217,81.434783,35,24
385068,OR,Multnomah,051,2025-05-19,0,,,,,,,,,,,,,,46,46
395243,PA,Fayette,051,2025-08-18,0,,,,,,,,,,,,,,105,75
395273,PA,Lackawanna,069,2026-01-26,0,,,,,,,,,,,,,,143,70
395587,PA,Luzerne,079,2025-05-26,0,,,,,,,,,,,,,,114,49
395623,PA,Montour,093,2025-07-14,1,2025-03-24,112,0.204927,2.472081,3.689782,0.46254,0.125357,0.374655,0.239298,0.136082,-0.010982,0.304348,144.282609,60,16
395623,PA,Montour,093,2025-09-29,1,2025-04-07,175,0.204927,2.414876,3.689782,0.46254,0.125357,0.374655,0.239298,0.136082,-0.010982,0.304348,144.282609,61,15
395721,PA,Franklin,055,2025-10-06,0,,,,,,,,,,,,,,149,65
395860,PA,Westmoreland,129,2025-08-18,0,,,,,,,,,,,,,,0,0
395883,PA,Allegheny,003,2025-03-31,0,,,,,,,,,,,,,,101,79
395883,PA,Allegheny,003,2025-04-28,0,,,,,,,,,,,,,,102,80
415063,RI,Washington,009,2026-03-16,1,2025-09-22,175,0.172251,0.47251,3.356937,0.513026,0.152826,0.026371,0.147335,0.111433,0.032564,0.644444,111.955556,17,12
415087,RI,Providence,007,2025-04-14,0,,,,,,,,,,,,,,9,5
415087,RI,Providence,007,2026-03-09,0,,,,,,,,,,,,,,9,7
415119,RI,Providence,007,2025-09-01,1,2025-03-24,161,0.190827,0.557634,3.62159,0.419808,0.115918,0.201249,0.243138,0.133878,0.036068,0.304348,198.902174,2,2
425081,SC,Saluda,081,2025-04-14,0,,,,,,,,,,,,,,15,9
435087,SD,Mc Cook,087,2026-03-23,0,,,,,,,,,,,,,,0,0
435122,SD,Grant,051,2026-02-16,0,,,,,,,,,,,,,,46,26
455522,TX,Bell,027,2025-04-28,1,2025-03-24,35,0.187649,0.0,2.969396,0.701723,0.236318,0.0,0.155783,0.127266,0.140377,0.913043,50.532609,310,100
455554,TX,Mc Lennan,309,2025-06-23,1,2025-03-24,91,0.168614,1.185877,3.225211,0.382078,0.118466,0.001262,0.162504,0.100959,-0.037958,0.73913,66.75,315,88
455642,TX,Liberty,291,2025-09-15,0,,,,,,,,,,,,,,245,102
455748,TX,Dallas,113,2026-03-23,0,,,,,,,,,,,,,,0,0
495417,VA,Wythe,197,2025-04-07,1,2025-03-24,14,0.218747,0.268172,2.967944,0.250408,0.084371,0.196758,0.180432,0.149286,-0.040447,0.858696,105.771739,79,29
525523,WI,Milwaukee,079,2026-03-09,1,2025-09-15,175,0.18579,0.951172,3.584102,1.01719,0.283806,0.358893,0.171551,0.158229,-0.158449,0.422222,79.4,82,64
675067,TX,Cooke,097,2025-06-02,1,2025-03-24,70,0.461982,0.59584,1.60564,0.053325,0.033211,0.988251,-0.128633,0.223179,-0.431132,1.0,50.706522,315,88
675112,TX,Tarrant,439,2025-06-30,0,,,,,,,,,,,,,,351,100
675112,TX,Tarrant,439,2025-07-21,0,,,,,,,,,,,,,,351,100
675289,TX,Smith,423,2025-09-29,1,2025-04-07,175,0.224437,0.602723,2.931634,0.310776,0.106008,0.210085,0.090538,0.068297,0.010372,1.0,76.054348,351,91
675323,TX,Galveston,167,2025-04-14,0,,,,,,,,,,,,,,348,108
675447,TX,Dallas,113,2025-04-14,1,2025-03-24,21,0.187511,0.0,2.939141,0.385481,0.131154,0.008917,0.165797,0.095345,-0.016899,1.0,79.51087,348,109
675538,TX,Fort Bend,157,2025-05-26,0,,,,,,,,,,,,,,351,100
675540,TX,Liberty,291,2025-05-05,1,2025-03-24,42,0.181632,0.0,3.474177,0.232668,0.066971,0.152015,0.173872,0.117541,0.00571,0.467391,70.23913,310,100
675540,TX,Liberty,291,2026-03-16,1,2025-09-22,175,0.171581,0.411781,3.678805,0.291318,0.079188,0.173857,0.15954,0.113961,-0.00227,0.3,63.8,313,107
675543,TX,Harris,201,2025-10-06,0,,,,,,,,,,,,,,318,85
675648,TX,Montgomery,339,2025-04-07,0,,,,,,,,,,,,,,348,108
675691,TX,Walker,471,2025-10-27,1,2025-05-05,175,0.187728,0.0,3.139473,0.558287,0.177828,0.165472,0.164547,0.095342,-0.107366,0.891304,54.5,318,86
675971,TX,Fayette,149,2026-02-16,1,2025-08-25,175,0.20339,0.687206,2.920612,0.307546,0.105302,0.067963,0.183865,0.118445,0.056296,0.955556,59.588889,313,107
676044,TX,Caldwell,055,2025-06-02,1,2025-03-24,70,0.225698,0.544337,3.330973,0.226794,0.068087,0.289729,0.203731,0.146213,0.154273,0.630435,80.565217,351,101
676044,TX,Caldwell,055,2025-06-23,1,2025-03-24,91,0.225698,0.544337,3.330973,0.226794,0.068087,0.289729,0.203731,0.146213,0.154273,0.630435,80.565217,351,101
676044,TX,Caldwell,055,2025-07-21,1,2025-03-24,119,0.225698,0.544337,3.330973,0.226794,0.068087,0.289729,0.203731,0.146213,0.154273,0.630435,80.565217,351,101
676044,TX,Caldwell,055,2025-11-03,1,2025-05-12,175,0.225698,0.507292,3.330973,0.226794,0.068087,0.289729,0.203731,0.146213,0.154273,0.630435,80.565217,351,91
676240,TX,Kendall,259,2025-09-01,1,2025-03-24,161,0.187056,0.546781,3.085508,0.442833,0.14352,0.091332,0.150843,0.115481,-0.068726,0.836957,83.945652,351,91
676268,TX,Dallas,113,2025-05-12,0,,,,,,,,,,,,,,150,32
676268,TX,Dallas,113,2025-08-25,0,,,,,,,,,,,,,,155,27
676268,TX,Dallas,113,2025-09-08,0,,,,,,,,,,,,,,155,27
676292,TX,Caldwell,055,2025-05-05,1,2025-03-24,42,0.309538,0.61802,2.580709,0.094923,0.036782,0.39976,0.100487,0.131621,0.205193,0.978261,48.923913,240,116
676292,TX,Caldwell,055,2025-07-21,1,2025-03-24,119,0.309538,0.61802,2.580709,0.094923,0.036782,0.39976,0.100487,0.131621,0.205193,0.978261,48.923913,242,108
676323,TX,Fort Bend,157,2025-06-23,0,,,,,,,,,,,,,,154,30
676323,TX,Fort Bend,157,2025-10-20,0,,,,,,,,,,,,,,155,27
676450,TX,Harris,201,2025-07-21,1,2025-05-19,63,0.175708,2.258114,3.120461,0.47555,0.152397,0.031725,0.130575,0.08893,-0.099942,0.923913,105.934783,154,31
015217,AL,Jefferson,073,2025-10-27,1,2025-05-19,161,0.169176,0.0,3.318875,0.272702,0.082167,0.0,0.197116,0.126686,-0.03769,0.586957,124.565217,35,23
056023,CA,Los Angeles,037,2026-01-05,0,,,,,,,,,,,,,,122,116
135141,ID,Ada,001,2025-12-15,0,,,,,,,,,,,,,,30,23
146059,IL,Morgan,137,2025-11-17,1,2025-05-26,175,0.177672,1.685769,3.080161,0.562837,0.18273,0.001755,0.170404,0.116174,-0.040764,0.923913,126.684783,50,10
146059,IL,Morgan,137,2026-03-23,0,,,,,,,,,,,,,,0,0
155200,IN,Grant,053,2025-10-06,1,2025-05-19,140,0.174544,1.141406,3.205942,0.46447,0.144878,0.067098,0.14929,0.107674,-0.081017,0.793478,66.456522,174,125
155200,IN,Grant,053,2026-02-16,0,,,,,,,,,,,,,,173,138
155809,IN,Allen,003,2025-04-28,0,,,,,,,,,,,,,,112,74
155809,IN,Allen,003,2025-10-20,0,,,,,,,,,,,,,,113,70
165245,IA,Sioux,167,2026-03-23,0,,,,,,,,,,,,,,0,0
165350,IA,Polk,153,2025-11-24,0,,,,,,,,,,,,,,110,76
165484,IA,Clay,041,2025-09-01,1,2025-03-24,161,0.172184,0.624359,3.774927,0.699954,0.185422,0.214841,0.105296,0.091786,0.030795,0.184783,70.641304,110,71
195488,LA,E. Baton Rouge,033,2026-03-16,0,,,,,,,,,,,,,,77,52
195496,LA,Caddo,017,2025-08-11,0,,,,,,,,,,,,,,79,54
225194,MA,Bristol,005,2025-10-06,1,2025-04-14,175,0.174923,0.0,3.717651,0.219017,0.058913,0.174133,0.178792,0.106708,0.023394,0.315217,102.434783,94,58
225781,MA,Middlesex,017,2026-02-16,0,,,,,,,,,,,,,,66,42
245273,MN,Renville,129,2025-03-31,1,2025-03-24,7,0.220052,0.0,2.667989,0.309928,0.116165,0.211068,0.055186,0.10224,-0.183237,1.0,34.76087,129,104
245378,MN,Redwood,127,2025-11-17,0,,,,,,,,,,,,,,137,113
245410,MN,Kandiyohi,067,2026-03-23,0,,,,,,,,,,,,,,0,0
245461,MN,Clay,027,2025-04-28,0,,,,,,,,,,,,,,0,0
24E185,MN,Hennepin,053,2025-08-25,1,2025-03-24,154,0.202124,1.248718,2.577638,0.542114,0.210314,0.0,0.153409,0.09893,0.014108,1.0,68.554348,95,75
24E185,MN,Hennepin,053,2025-11-17,1,2025-05-26,175,0.205733,1.127315,2.520568,0.485881,0.192767,0.0,0.13401,0.093548,-0.000808,1.0,68.326087,96,78
24E185,MN,Hennepin,053,2025-12-15,1,2025-06-23,175,0.205733,1.080621,2.520568,0.485881,0.192767,0.0,0.13401,0.093548,-0.000808,1.0,68.326087,96,78
265863,MO,Platte,165,2026-02-23,0,,,,,,,,,,,,,,42,14
275080,MT,Lewis And Clark,049,2025-08-04,1,2025-03-24,133,0.255435,1.873077,3.040709,0.416699,0.13704,0.378059,0.178009,0.120594,0.138483,0.891304,72.532609,15,5
275080,MT,Lewis And Clark,049,2025-09-08,1,2025-03-24,168,0.255435,1.873077,3.040709,0.416699,0.13704,0.378059,0.178009,0.120594,0.138483,0.891304,72.532609,15,5
275080,MT,Lewis And Clark,049,2025-12-01,1,2025-06-09,175,0.25198,1.655211,3.15332,0.459047,0.145576,0.407074,0.088782,0.125084,0.131268,0.826087,68.23913,15,5
285146,NE,Sarpy,153,2025-05-05,1,2025-03-24,42,0.173801,0.0,3.209539,0.434695,0.135438,0.086487,0.232311,0.207779,-0.097774,0.652174,43.641304,78,52
315231,NJ,Gloucester,015,2026-02-09,0,,,,,,,,,,,,,,50,21
325047,NM,Dona Ana,013,2025-05-12,1,2025-03-24,49,0.180421,0.622232,3.182518,0.573442,0.180185,0.035876,0.178515,0.096367,-0.001694,0.880435,129.652174,2,0
345165,NC,Mc Dowell,111,2026-03-23,0,,,,,,,,,,,,,,0,0
395311,PA,Delaware,045,2026-03-09,1,2025-09-15,175,0.184553,1.449405,3.131857,0.356472,0.113821,0.04431,0.119802,0.096163,-0.067971,0.833333,145.422222,60,17
395395,PA,Dauphin,043,2025-07-07,1,2025-03-24,105,0.175901,0.628657,3.451176,0.345498,0.10011,0.053009,0.106243,0.074902,0.042027,0.532609,136.228261,60,16
395395,PA,Dauphin,043,2026-03-09,1,2025-09-15,175,0.180172,0.96627,3.546037,0.44398,0.125205,0.133564,0.124548,0.10017,0.030864,0.366667,137.9,60,17
395410,PA,Armstrong,005,2026-03-02,1,2025-09-08,175,0.174927,0.485705,3.423801,0.588718,0.171949,0.106081,0.112298,0.067489,-0.02193,0.488889,110.055556,116,54
395454,PA,Montgomery,091,2025-05-26,1,2025-03-24,63,0.24938,0.0,2.924741,0.361606,0.123637,0.281043,0.160096,0.115097,-0.054403,1.0,275.619565,2,1
395568,PA,Indiana,063,2025-04-21,1,2025-03-24,28,0.187702,0.0,3.615407,0.688861,0.190535,0.271839,0.075592,0.061823,-0.001689,0.293478,85.826087,148,71
395687,PA,Montgomery,091,2025-03-31,1,2025-03-24,7,0.23243,0.628657,2.924208,0.305776,0.104567,0.212244,0.210381,0.146447,-0.050483,0.98913,215.076087,11,0
395687,PA,Montgomery,091,2025-12-15,1,2025-06-23,175,0.225603,1.087054,3.145038,0.354694,0.112779,0.216151,0.172906,0.113843,0.041461,0.804348,209.630435,11,0
395868,PA,Centre,027,2025-10-06,1,2025-04-14,175,0.172407,0.60074,3.408784,0.427193,0.125321,0.026626,0.08235,0.075462,0.067813,0.543478,97.228261,149,66
396130,PA,Monroe,089,2025-04-28,0,,,,,,,,,,,,,,148,70
45F410,TX,Bexar,029,2025-04-21,0,,,,,,,,,,,,,,348,108
505529,WA,Pierce,053,2026-03-16,0,,,,,,,,,,,,,,63,60
525490,WI,Waukesha,133,2025-10-13,0,,,,,,,,,,,,,,82,56
525490,WI,Waukesha,133,2026-02-16,0,,,,,,,,,,,,,,82,63
525546,WI,Calumet,015,2025-06-23,1,2025-03-24,91,0.183345,0.623294,3.483295,1.089478,0.312772,0.190908,0.156086,0.112269,0.129605,0.48913,33.717391,149,125
525604,WI,Milwaukee,079,2026-03-09,0,,,,,,,,,,,,,,39,27
555542,CA,Sacramento,067,2025-11-24,0,,,,,,,,,,,,,,179,170
675408,TX,Rusk,401,2025-08-11,1,2025-03-24,140,0.216635,1.869881,2.726988,0.31967,0.117225,0.009322,0.196377,0.157293,0.212546,0.967391,42.793478,242,108
675440,TX,Dallas,113,2025-06-09,1,2025-03-24,77,0.212257,0.622232,2.805587,0.132852,0.047353,0.0,0.174038,0.128993,0.1542,0.978261,59.532609,315,88
675885,TX,Burleson,051,2025-08-25,1,2025-03-24,154,0.181244,0.0,2.871892,0.332559,0.115798,0.0,0.105293,0.143498,-0.109326,0.934783,43.836957,245,103
676402,TX,Bexar,029,2025-04-14,1,2025-03-24,21,0.186197,0.0,2.976914,0.197446,0.066326,0.017846,0.203113,0.127309,-0.097788,0.923913,104.586957,150,33
045430,AR,Monroe,095,2025-07-14,0,,,,,,,,,,,,,,69,61
045430,AR,Monroe,095,2026-02-23,0,,,,,,,,,,,,,,71,63
145197,IL,Cook,031,2025-05-12,1,2025-03-24,49,0.181573,2.54087,3.106992,0.353986,0.113932,0.004704,0.220107,0.126297,-0.017522,0.847826,124.206522,79,28
145197,IL,Cook,031,2025-05-26,1,2025-03-24,63,0.181573,2.54087,3.106992,0.353986,0.113932,0.004704,0.220107,0.126297,-0.017522,0.847826,124.206522,79,26
145464,IL,Henry,073,2025-10-06,0,,,,,,,,,,,,,,108,57
145983,IL,Cook,031,2025-12-08,1,2025-06-16,175,0.201828,1.655211,2.976394,0.368362,0.123761,0.020193,0.130849,0.10493,0.035857,0.956522,193.652174,20,0
145983,IL,Cook,031,2026-01-19,1,2025-07-28,175,0.201828,1.556463,2.976394,0.368362,0.123761,0.020193,0.130849,0.10493,0.035857,0.956522,193.652174,20,0
145983,IL,Cook,031,2026-02-09,1,2025-08-18,175,0.204373,1.511379,2.867997,0.343585,0.1198,0.021057,0.086743,0.084131,-0.01695,1.0,189.355556,20,1
155491,IN,Fayette,041,2025-10-27,1,2025-05-05,175,0.177434,0.0,3.642818,0.652963,0.179247,0.162424,0.200675,0.120979,0.103812,0.347826,79.065217,113,71
155730,IN,Ripley,137,2025-12-15,0,,,,,,,,,,,,,,113,73
165490,IA,Howard,089,2025-05-12,0,,,,,,,,,,,,,,185,127
225682,MA,Middlesex,017,2025-06-09,0,,,,,,,,,,,,,,94,57
235171,MI,Genesee,049,2026-01-05,0,,,,,,,,,,,,,,61,49
235701,MI,Ingham,065,2025-05-05,0,,,,,,,,,,,,,,99,80
245254,MN,Dakota,037,2025-07-14,0,,,,,,,,,,,,,,134,104
245300,MN,Ramsey,123,2026-02-02,0,,,,,,,,,,,,,,12,11
245306,MN,Olmsted,109,2025-09-08,0,,,,,,,,,,,,,,137,106
245306,MN,Olmsted,109,2025-11-17,0,,,,,,,,,,,,,,137,113
245360,MN,Kandiyohi,067,2025-09-08,0,,,,,,,,,,,,,,137,106
245405,MN,Hubbard,057,2026-02-09,0,,,,,,,,,,,,,,133,113
285166,NE,Adams,001,2026-02-16,1,2025-08-25,175,0.23505,0.498975,2.518443,0.342088,0.135833,0.142505,0.118378,0.137431,0.004919,1.0,60.444444,43,35
355074,ND,Ward,101,2025-11-17,1,2025-08-18,91,0.170892,1.511379,4.200341,1.040732,0.247773,0.355848,0.083463,0.053691,-0.012254,0.0,127.877778,4,4
355081,ND,Rolette,079,2025-12-01,0,,,,,,,,,,,,,,2,2
395015,PA,Beaver,007,2025-08-04,1,2025-03-24,133,0.327639,1.889224,3.300845,0.634556,0.19224,0.656345,0.135056,0.074173,0.09223,0.782609,463.097826,0,0
