threshold,precision,recall
0.04588327321192656,0.056341080231865216,0.02150181938471717
0.04585163192871978,0.0562131776660721,0.02150181938471717
0.04581363924666873,0.056139783206600874,0.021522494211048626
0.04577202456501321,0.05615922538999462,0.021584518690043002
0.04572861690742746,0.05603563952552198,0.021584518690043002
0.04568370195048151,0.056079271558650244,0.02164654316903738
0.04565078385797639,0.05611972207375735,0.021708567648031758
0.0456080594998282,0.05616,0.021770592127026134
0.045571729620549895,0.05632390202702703,0.022060039695666556
0.04552929957331251,0.05630168009690841,0.022101389348329475
0.045487390506504445,0.056244743481917575,0.022122064174660932
0.04545364269938802,0.05615856536101935,0.022142739000992392
0.04542277492304577,0.056203882987074155,0.022204763479986768
0.04539131068444786,0.05608940881554209,0.022204763479986768
0.04534383736303203,0.05607671461329998,0.022246113132649684
0.04530820593463209,0.05606407322654462,0.022287462785312604
0.0452693828341846,0.056002491306378785,0.02230813761164406
0.045230469061073114,0.055834151889572456,0.02232881243797552
0.04520397800103952,0.05597977504901455,0.022432186569632816
0.04516648431390571,0.05592173017507724,0.022452861395964273
0.045127130234221186,0.05591243126573822,0.022494211048627193
0.045090824284337194,0.05576055760557606,0.022494211048627193
0.04505664154883533,0.05564648117839607,0.022494211048627193
0.04501850448828315,0.0552885831352117,0.022597585180284485
0.04498485122046857,0.05537607269056032,0.02268028448561032
0.044952822919128506,0.055317648244244046,0.02270095931194178
0.04492921061531162,0.05530139258961339,0.022742308964604697
0.044903759301560965,0.055293527345709984,0.022783658617267614
0.044882336098534203,0.05518001101597316,0.022783658617267614
0.044847087488498354,0.05510591526778577,0.022804333443599074
0.044813946443758426,0.05508749189889825,0.02284568309626199
0.044782578272060974,0.05498333084539981,0.02284568309626199
0.04474870496845291,0.05506728238740752,0.022928382401587826
0.04471161041213778,0.054999504508968386,0.022949057227919286
0.044682843831957475,0.05513796854910494,0.02305243135957658
0.044656701504307804,0.05500788643533123,0.02307310618590804
0.044618021208616285,0.05494883903974813,0.0230937810122395
0.0445873143724528,0.054996317210901056,0.023155805491233875
0.04454418832697486,0.055030136717792916,0.02321782997022825
0.044506183249973436,0.05510732971492836,0.023300529275554087
0.04447239423396825,0.055094671091157524,0.023341878928217003
0.04444377999576623,0.05503068082205123,0.023362553754548463
