make,model,model_year,component_group,recall_report_week,campaign_numbers,flagged,first_crossing_week,lead_days,score_at_crossing,n_trailing_at_crossing,rate_ratio_at_crossing,accel_at_crossing,severity_frac_at_crossing,hazard_lang_at_crossing,matched_controls,matched_controls_not_flagged
MERCEDES BENZ,ML550,2008,SERVICE BRAKES,2022-05-05,22V315000,0,,,,,,,,,48,0
MERCEDES BENZ,ML550,2008,SERVICE BRAKES,2024-04-25,24V298000,0,,,,,,,,,34,0
FOREST RIVER,WILDWOOD,2022,EQUIPMENT,2021-09-23,21V745000,0,,,,,,,,,41,0
FOREST RIVER,WILDWOOD,2022,EQUIPMENT,2022-04-07,22V243000,0,,,,,,,,,40,0
FOREST RIVER,WILDWOOD,2022,EQUIPMENT,2022-07-07,22V486000,1,2022-05-26,42,0.011937,3.0,4.333333,3.0,0.0,0.666667,53,0
FOREST RIVER,WILDWOOD,2022,EQUIPMENT,2022-07-28,22V556000;22V562000,1,2022-05-26,63,0.011937,3.0,4.333333,3.0,0.0,0.666667,53,0
FOREST RIVER,WILDWOOD,2022,EQUIPMENT,2022-09-29,22V729000,1,2022-05-26,126,0.011937,3.0,4.333333,3.0,0.0,0.666667,64,0
FOREST RIVER,WILDWOOD,2022,STRUCTURE,2022-07-28,22V562000,1,2022-05-26,63,0.009409,1.0,4.333333,1.0,0.0,1.0,53,0
JEEP,GRAND CHEROKEE 4XE,2022,EXTERIOR LIGHTING,2022-04-14,22V249000,0,,,,,,,,,98,0
JEEP,GRAND CHEROKEE 4XE,2022,EXTERIOR LIGHTING,2022-05-12,22V327000,0,,,,,,,,,99,0
JEEP,GRAND CHEROKEE 4XE,2022,EXTERIOR LIGHTING,2022-07-28,22V544000,1,2022-05-26,63,0.009409,1.0,4.333333,1.0,0.0,1.0,122,0
RAM,4500,2020,VISIBILITY,2022-01-27,22V035000,0,,,,,,,,,117,0
LINCOLN,AVIATOR,2022,BACK OVER PREVENTION,2023-01-19,23V022000,1,2022-07-28,175,0.012911,1.0,4.333333,0.0,0.0,0.0,35,0
LINCOLN,AVIATOR,2022,BACK OVER PREVENTION,2023-05-11,23V342000,1,2022-11-17,175,0.020512,1.0,2.166667,0.0,0.0,0.0,50,0
LINCOLN,AVIATOR,2022,BACK OVER PREVENTION,2023-08-24,23V598000,1,2023-06-08,77,0.020954,1.0,2.166667,1.0,0.0,0.0,68,0
LINCOLN,AVIATOR,2022,BACK OVER PREVENTION,2024-05-23,24V368000,0,,,,,,,,,37,0
LINCOLN,AVIATOR,2022,BACK OVER PREVENTION,2025-03-13,25V159000,1,2024-09-19,175,0.014492,1.0,4.333333,0.0,1.0,1.0,42,0
LINCOLN,AVIATOR,2022,BACK OVER PREVENTION,2025-06-26,25V442000,1,2025-01-02,175,0.020512,1.0,2.166667,0.0,0.0,0.0,57,0
FORD,EXPEDITION,2021,VISIBILITY,2022-04-14,22V250000,0,,,,,,,,,299,0
FORD,EXPEDITION,2021,VISIBILITY,2025-10-23,25V729000,1,2025-05-01,175,0.018319,2.0,2.888889,0.0,0.0,0.0,614,0
BMW,128I,2012,ENGINE,2022-02-24,22V119000,0,,,,,,,,,129,0
LINCOLN,NAVIGATOR,2021,ENGINE,2022-05-12,22V346000,0,,,,,,,,,44,0
RAM,1500,2022,AIR BAGS,2023-04-13,23V264000,1,2023-03-09,35,0.023496,1.0,2.166667,1.0,1.0,1.0,100,0
RAM,1500,2022,AIR BAGS,2025-05-08,25V298000,1,2024-11-14,175,0.016862,2.0,4.333333,0.0,0.5,0.0,126,0
RAM,1500,2022,AIR BAGS,2025-11-06,25V765000,1,2025-05-15,175,0.027863,1.0,0.722222,0.0,0.0,0.0,123,0
MERCEDES-BENZ,C 300,2019,BACK OVER PREVENTION,2022-04-07,22V232000,0,,,,,,,,,156,0
FORD,MAVERICK,2022,POWER TRAIN,2024-04-11,24V267000,1,2024-01-11,91,0.013191,1.0,4.333333,1.0,0.0,0.0,625,0
FORD,MAVERICK,2022,POWER TRAIN,2024-05-09,24V330000,1,2024-01-11,119,0.013191,1.0,4.333333,1.0,0.0,0.0,626,0
FORD,MAVERICK,2022,POWER TRAIN,2024-08-08,24V590000,1,2024-02-15,175,0.012911,1.0,4.333333,0.0,0.0,0.0,629,0
FORD,MAVERICK,2022,POWER TRAIN,2025-02-27,25V127000;25V133000,1,2024-09-05,175,0.024903,2.0,1.444444,0.0,0.0,0.0,634,0
FORD,MAVERICK,2022,POWER TRAIN,2025-03-13,25V158000,1,2024-09-19,175,0.024903,2.0,1.444444,0.0,0.0,0.0,637,0
TESLA,MODEL X,2022,STRUCTURE,2022-04-14,22V264000,0,,,,,,,,,96,0
TOYOTA,HIGHLANDER,2022,STRUCTURE,2023-10-26,23V720000,1,2023-05-04,175,0.027863,1.0,0.722222,0.0,0.0,0.0,332,0
SUBARU,OUTBACK,2022,AIR BAGS,2024-03-21,24V227000,0,,,,,,,,,135,0
NISSAN,FRONTIER,2022,POWER TRAIN,2022-06-23,22V457000,1,2022-06-02,21,0.013191,1.0,4.333333,1.0,0.0,0.0,100,0
NISSAN,FRONTIER,2022,POWER TRAIN,2022-09-01,22V671000,1,2022-06-02,91,0.013191,1.0,4.333333,1.0,0.0,0.0,116,0
RAM,2500,2021,POWER TRAIN,2022-11-10,22V835000,1,2022-06-02,161,0.009409,1.0,4.333333,1.0,0.0,1.0,118,0
RAM,2500,2021,SERVICE BRAKES,2022-03-10,22V140000,0,,,,,,,,,100,0
RAM,2500,2021,STEERING,2025-11-06,25V765000,0,,,,,,,,,126,0
KIA,SORENTO,2022,ENGINE,2022-03-24,22V202000,0,,,,,,,,,119,0
MERCEDES-BENZ,CLA 250,2019,ELECTRICAL SYSTEM,2022-05-19,22V365000,0,,,,,,,,,152,0
MERCEDES-BENZ,CLA 250,2019,COMMUNICATION,2022-05-19,22V365000,0,,,,,,,,,152,0
KIA,SORENTO,2022,ELECTRICAL SYSTEM,2025-09-25,25V649000,1,2025-06-19,98,0.024426,1.0,1.444444,1.0,0.0,0.0,312,0
FORD,F-150,2022,BACK OVER PREVENTION,2025-05-08,25V315000,1,2024-11-14,175,0.020512,1.0,2.166667,0.0,0.0,0.0,627,0
MERCEDES-BENZ,GL350,2012,SERVICE BRAKES,2022-05-05,22V315000,0,,,,,,,,,91,0
MERCEDES-BENZ,GL350,2012,SERVICE BRAKES,2024-04-25,24V298000,0,,,,,,,,,106,0
FCCC,XCM,2022,TIRES,2021-11-18,21V921000,0,,,,,,,,,1,0
LINCOLN,NAVIGATOR,2021,VISIBILITY,2022-04-14,22V250000,0,,,,,,,,,39,0
LINCOLN,NAVIGATOR,2021,VISIBILITY,2025-10-23,25V729000,0,,,,,,,,,74,0
CHEVROLET,BOLT EV,2022,STRUCTURE,2022-12-15,22V930000,1,2022-06-23,175,0.012911,1.0,4.333333,0.0,0.0,0.0,175,0
CHEVROLET,BOLT EV,2022,STRUCTURE,2023-12-14,23V845000,1,2023-06-22,175,0.012911,1.0,4.333333,0.0,0.0,0.0,337,0
MERCEDES-BENZ,GLC 300,2019,COMMUNICATION,2022-05-19,22V365000,0,,,,,,,,,152,0
TOYOTA,SUPRA,2021,ENGINE,2021-07-29,21V598000,0,,,,,,,,,197,0
MERCEDES BENZ,ML320,2007,SERVICE BRAKES,2022-05-05,22V315000,0,,,,,,,,,55,0
MERCEDES BENZ,ML320,2007,SERVICE BRAKES,2024-04-25,24V298000,0,,,,,,,,,40,0
COACHMEN,MIRADA,2017,STRUCTURE,2021-07-08,21V523000,0,,,,,,,,,5,0
FORD,EXPLORER,2022,STRUCTURE,2022-06-23,22V454000,1,2022-06-09,14,0.013191,1.0,4.333333,1.0,0.0,0.0,246,0
FORD,F-150,2022,STRUCTURE,2021-12-16,21V986000,0,,,,,,,,,117,0
FORD,F-150,2022,STRUCTURE,2022-08-11,22V623000,1,2022-06-09,63,0.013191,1.0,4.333333,1.0,0.0,0.0,298,0
TESLA,MODEL Y,2022,SUSPENSION,2021-11-18,21V912000,0,,,,,,,,,49,0
FORD,MAVERICK,2022,BACK OVER PREVENTION,2024-09-12,24V684000,1,2024-05-02,133,0.013191,1.0,4.333333,1.0,0.0,0.0,622,0
FORD,MAVERICK,2022,BACK OVER PREVENTION,2025-06-26,25V442000,1,2025-01-02,175,0.021365,2.0,2.166667,0.0,0.0,0.0,607,0
VOLKSWAGEN,ATLAS,2022,ENGINE,2022-10-06,22V753000,1,2022-06-09,119,0.009409,1.0,4.333333,1.0,0.0,1.0,132,0
LINCOLN,CORSAIR,2021,POWER TRAIN,2024-05-09,24V330000,0,,,,,,,,,43,0
LINCOLN,CORSAIR,2021,POWER TRAIN,2025-02-27,25V133000,0,,,,,,,,,51,0
JEEP,GRAND CHEROKEE 4XE,2022,SEATS,2022-03-24,22V180000,0,,,,,,,,,92,0
MERCEDES-BENZ,C 300,2020,BACK OVER PREVENTION,2022-04-07,22V232000,0,,,,,,,,,184,0
KZRV,SONIC,2018,EQUIPMENT,2021-08-26,21V670000,0,,,,,,,,,1,0
VOLVO,XC60,2022,ENGINE,2022-10-20,22V793000,1,2022-06-09,133,0.013191,1.0,4.333333,1.0,0.0,0.0,46,0
MERCEDES-BENZ,S550,2017,STRUCTURE,2023-12-14,23V854000,0,,,,,,,,,167,0
MERCEDES-BENZ,A 220,2020,STEERING,2021-12-16,21V990000,0,,,,,,,,,177,0
MERCEDES-BENZ,A 220,2020,SUSPENSION,2021-12-16,21V990000,0,,,,,,,,,177,0
ISUZU,N-SERIES,2022,ENGINE,2022-06-16,22V434000,1,2022-06-09,7,0.009409,1.0,4.333333,1.0,0.0,1.0,0,0
RAM,1500,2022,SERVICE BRAKES,2024-09-05,24V653000,1,2024-03-14,175,0.026881,2.0,1.083333,0.0,0.0,0.0,120,0
MERCEDES-BENZ,E 450,2022,STEERING,2022-03-24,22V189000,0,,,,,,,,,78,0
HYUNDAI,ELANTRA,2021,VISIBILITY,2021-12-23,21V00M000,0,,,,,,,,,180,0
FORD,ECOSPORT,2021,ENGINE,2023-12-21,23V905000,1,2023-07-06,168,0.01748,1.0,1.444444,1.0,0.0,1.0,578,0
MERCEDES-BENZ,GLC 300,2019,FUEL/PROPULSION SYSTEM,2021-12-09,21V961000,0,,,,,,,,,171,0
FORD,BRONCO SPORT,2022,POWER TRAIN,2024-04-11,24V267000,1,2023-10-19,175,0.012911,1.0,4.333333,0.0,0.0,0.0,625,0
FORD,BRONCO SPORT,2022,POWER TRAIN,2025-03-13,25V158000,1,2024-09-19,175,0.029262,8.0,1.733333,1.0,0.0,0.125,637,0
CHEVROLET,SILVERADO 2500,2020,TIRES,2021-07-29,21V578000,0,,,,,,,,,289,0
WINNEBAGO,MICRO MINNIE,2022,STRUCTURE,2023-04-13,23V270000,0,,,,,,,,,31,0
WINNEBAGO,MICRO MINNIE,2022,STRUCTURE,2023-04-27,23V311000,0,,,,,,,,,32,0
MERCEDES-BENZ,SPRINTER 1500,2019,ELECTRICAL SYSTEM,2021-12-09,21V972000,0,,,,,,,,,171,0
MERCEDES-BENZ,SPRINTER 1500,2019,ELECTRICAL SYSTEM,2022-05-19,22V360000,0,,,,,,,,,152,0
MERCEDES-BENZ,SPRINTER 1500,2019,ELECTRICAL SYSTEM,2023-03-23,23V204000,0,,,,,,,,,196,0
MERCEDES-BENZ,SPRINTER 1500,2019,ELECTRICAL SYSTEM,2024-12-12,24V930000,0,,,,,,,,,165,0
HYUNDAI,NEXO,2019,FUEL/PROPULSION SYSTEM,2022-04-07,22V228000,0,,,,,,,,,174,0
HYUNDAI,NEXO,2019,FUEL/PROPULSION SYSTEM,2022-04-14,22V258000,0,,,,,,,,,174,0
HYUNDAI,NEXO,2019,FUEL/PROPULSION SYSTEM,2024-10-10,24V761000,0,,,,,,,,,214,0
AUDI,A5,2019,SEATS,2021-11-04,21V874000,0,,,,,,,,,89,0
AUDI,A5,2019,AIR BAGS,2021-11-04,21V874000,0,,,,,,,,,89,0
AUDI,Q8,2021,BACK OVER PREVENTION,2022-09-29,22V742000,1,2022-06-16,105,0.013191,1.0,4.333333,1.0,0.0,0.0,96,0
AUDI,Q8,2021,BACK OVER PREVENTION,2025-12-18,25V900000,0,,,,,,,,,148,0
FOREST RIVER,SALEM,2020,ELECTRICAL SYSTEM,2025-10-09,25V682000,0,,,,,,,,,22,0
FORD,BRONCO,2021,FUEL/PROPULSION SYSTEM,2025-07-03,25V455000,1,2025-01-30,154,0.019771,1.0,0.866667,1.0,0.0,1.0,598,0
HONDA,PILOT,2022,BACK OVER PREVENTION,2023-06-15,23V431000,0,,,,,,,,,278,0
HYUNDAI,ELANTRA HYBRID,2022,ELECTRICAL SYSTEM,2023-08-17,23V589000,1,2023-06-29,49,0.013191,1.0,4.333333,1.0,0.0,0.0,390,0
TESLA,MODEL X,2021,STEERING,2022-01-27,22V037000,0,,,,,,,,,121,0
TESLA,MODEL X,2021,STEERING,2022-10-27,22V818000,1,2022-06-23,126,0.009409,1.0,4.333333,1.0,0.0,1.0,168,0
TESLA,MODEL X,2021,STEERING,2023-02-09,23V085000,1,2022-08-18,175,0.009208,1.0,4.333333,0.0,0.0,1.0,161,0
TESLA,MODEL X,2021,STEERING,2023-11-02,23V743000,1,2023-07-27,98,0.009409,1.0,4.333333,1.0,0.0,1.0,174,0
MERCEDES-BENZ,GLB 250,2020,BACK OVER PREVENTION,2022-04-07,22V232000,0,,,,,,,,,184,0
TRIUMPH,ROCKET 3 R,2021,SERVICE BRAKES,2023-10-26,23V730000,0,,,,,,,,,14,0
CAN-AM,SPYDER RT,2018,POWER TRAIN,2022-05-12,22V352000,0,,,,,,,,,8,0
CAN-AM,SPYDER RT,2018,POWER TRAIN,2024-09-26,24V728000,0,,,,,,,,,6,0
KIA,K900,2019,ENGINE,2024-02-29,24V169000,0,,,,,,,,,226,0
MERCEDES-BENZ,AMG GLC43,2018,STRUCTURE,2023-12-14,23V854000,1,2023-08-10,126,0.009409,1.0,4.333333,1.0,0.0,1.0,162,0
JEEP,GRAND CHEROKEE 4XE,2022,ENGINE,2022-04-28,22V284000,0,,,,,,,,,99,0
JEEP,GRAND CHEROKEE 4XE,2022,ENGINE,2023-06-08,23V412000,1,2023-03-02,98,0.026367,1.0,1.083333,1.0,0.0,0.0,199,0
BMW,840I,2022,ELECTRICAL SYSTEM,2025-09-25,25V644000,0,,,,,,,,,130,0
URAL,TOURIST-T,2012,WHEELS,2022-06-16,22V431000,0,,,,,,,,,0,0
EVENFLO,TRIBUTE,9999,CHILD SEAT,2025-03-13,25C003000,1,2024-12-26,77,0.013191,1.0,4.333333,1.0,0.0,0.0,20,0
FREIGHTLINER,CASCADIA,2021,STEERING,2021-09-02,21V689000,0,,,,,,,,,6,0
WINNEBAGO,SOLIS,2022,EQUIPMENT,2023-02-02,23V049000,1,2022-08-11,175,0.009208,1.0,4.333333,0.0,0.0,1.0,31,0
HYUNDAI,IONIQ 5,2022,PARKING BRAKE,2022-05-05,22V324000,0,,,,,,,,,149,0
MERCEDES-BENZ,AMG GLA45,2015,STRUCTURE,2023-12-14,23V854000,0,,,,,,,,,152,0
FORD,BRONCO,2021,FORWARD COLLISION AVOIDANCE,2021-12-16,21V982000,0,,,,,,,,,245,0
ALFA ROMEO,GIULIA,2021,FUEL/PROPULSION SYSTEM,2021-11-11,21V878000,0,,,,,,,,,6,0
ALFA ROMEO,GIULIA,2021,FUEL/PROPULSION SYSTEM,2024-04-25,24V306000,0,,,,,,,,,14,0
FORD,EXPLORER,2022,ENGINE,2022-06-23,22V454000,1,2022-06-23,0,0.009409,1.0,4.333333,1.0,0.0,1.0,246,0
FORD,EXPLORER,2022,ENGINE,2024-08-08,24V598000,1,2024-02-15,175,0.021556,2.0,1.238095,-1.0,0.0,0.5,629,0
FORD,EXPLORER,2022,ENGINE,2024-08-22,24V635000,1,2024-02-29,175,0.020402,1.0,0.619048,0.0,0.0,1.0,628,0
CAN-AM,SPYDER F3,2018,POWER TRAIN,2022-05-12,22V352000,0,,,,,,,,,8,0
CAN-AM,SPYDER F3,2018,POWER TRAIN,2024-09-26,24V728000,1,2024-07-11,77,0.009409,1.0,4.333333,1.0,0.0,1.0,5,0
JEEP,GLADIATOR,2022,SEAT BELTS,2022-10-13,22V766000,1,2022-06-23,112,0.014805,1.0,4.333333,1.0,1.0,1.0,128,0
FREIGHTLINER,CASCADIA,2021,TIRES,2022-12-08,22V919000,1,2022-06-23,168,0.009409,1.0,4.333333,1.0,0.0,1.0,13,0
NISSAN,TITAN,2022,POWER TRAIN,2022-06-23,22V457000,1,2022-06-23,0,0.013191,1.0,4.333333,1.0,0.0,0.0,100,0
NISSAN,TITAN,2022,POWER TRAIN,2022-09-01,22V671000,1,2022-06-23,70,0.013191,1.0,4.333333,1.0,0.0,0.0,116,0
CAN-AM,SPYDER F3,2019,POWER TRAIN,2022-05-12,22V352000,0,,,,,,,,,12,0
CAN-AM,SPYDER F3,2019,POWER TRAIN,2024-09-26,24V728000,1,2024-04-04,175,0.012911,1.0,4.333333,0.0,0.0,0.0,7,0
VOLVO,V70,2007,AIR BAGS,2021-10-14,21V800000,0,,,,,,,,,14,0
NEWMAR,KOUNTRY STAR,2022,STEERING,2021-07-15,21V542000,0,,,,,,,,,6,0
NEWMAR,KOUNTRY STAR,2022,STEERING,2022-03-17,22V166000,0,,,,,,,,,14,0
MERCEDES-BENZ,AMG GLC43,2020,BACK OVER PREVENTION,2022-04-07,22V232000,0,,,,,,,,,184,0
KIA,SORENTO PHEV,2022,SEAT BELTS,2022-03-03,22V127000,0,,,,,,,,,108,0
KIA,SORENTO PHEV,2022,SEAT BELTS,2022-06-23,22V447000,0,,,,,,,,,149,0
KIA,CARNIVAL,2023,STRUCTURE,2023-03-30,23V236000,1,2023-01-12,77,0.023496,1.0,2.166667,1.0,1.0,1.0,178,0
KIA,CARNIVAL,2023,STRUCTURE,2024-01-18,24V025000,0,,,,,,,,,271,0
MITSUBISHI,OUTLANDER SPORT,2019,POWER TRAIN,2022-07-28,22V563000,1,2022-06-30,28,0.013191,1.0,4.333333,1.0,0.0,0.0,15,0
HYUNDAI,VENUE,2022,SEAT BELTS,2022-06-23,22V458000,0,,,,,,,,,163,0
VOLKSWAGEN,GTI,2022,ENGINE,2022-03-10,22V163000,0,,,,,,,,,103,0
VOLKSWAGEN,GTI,2022,ENGINE,2022-09-15,22V707000,1,2022-06-30,77,0.011862,2.0,4.333333,2.0,0.0,0.5,133,0
HYUNDAI,VENUE,2021,SEAT BELTS,2021-10-07,21V796000,0,,,,,,,,,164,0
HYUNDAI,VENUE,2021,SEAT BELTS,2022-06-23,22V458000,0,,,,,,,,,232,0
LINCOLN,CORSAIR,2022,STRUCTURE,2022-07-07,22V484000,1,2022-06-30,7,0.009409,1.0,4.333333,1.0,0.0,1.0,36,0
AUDI,RS 6 AVANT,2021,ELECTRICAL SYSTEM,2022-03-10,22V155000,0,,,,,,,,,72,0
AUDI,RS 6 AVANT,2021,ELECTRICAL SYSTEM,2022-11-17,22V861000,1,2022-06-30,140,0.013191,1.0,4.333333,1.0,0.0,0.0,101,0
AUDI,RS 6 AVANT,2021,ELECTRICAL SYSTEM,2025-03-27,25V201000,0,,,,,,,,,93,0
HONDA,GL1800,2019,ENGINE,2024-10-31,24V820000,1,2024-08-15,77,0.013191,1.0,4.333333,1.0,0.0,0.0,399,0
FORD,MAVERICK HYBRID,2022,POWER TRAIN,2025-12-18,25V881000,1,2025-06-26,175,0.037881,10.0,1.083333,1.0,0.0,0.0,581,0
TESLA,MODEL Y,2022,BACK OVER PREVENTION,2022-04-28,22V296000,0,,,,,,,,,99,0
TESLA,MODEL Y,2022,EQUIPMENT,2022-04-28,22V296000,0,,,,,,,,,99,0
URAL,GEAR-UP,2013,WHEELS,2022-06-16,22V431000,0,,,,,,,,,0,0
FORD,F-150,2021,AIR BAGS,2021-10-14,21V805000,0,,,,,,,,,221,0
URAL,GEAR-UP,2012,WHEELS,2022-06-16,22V431000,0,,,,,,,,,0,0
JAYCO TRAVEL TRAILER,EAGLE,2018,EQUIPMENT,2021-09-02,21V685000,0,,,,,,,,,11,0
MERCEDES-BENZ,R350,2012,SERVICE BRAKES,2022-05-05,22V315000,0,,,,,,,,,91,0
MERCEDES-BENZ,R350,2012,SERVICE BRAKES,2024-04-25,24V298000,0,,,,,,,,,106,0
FORD,MUSTANG MACH E,2022,ELECTRICAL SYSTEM,2022-06-09,22V412000,0,,,,,,,,,230,0
FORD,MUSTANG MACH E,2022,ELECTRICAL SYSTEM,2023-10-12,23V687000,1,2023-04-20,175,0.02511,2.0,0.619048,0.0,0.0,0.5,539,0
FORD,MUSTANG MACH E,2022,ELECTRICAL SYSTEM,2025-02-27,25V130000,1,2024-09-05,175,0.032138,4.0,0.619048,0.0,0.0,0.0,634,0
FORD,MUSTANG MACH E,2022,ELECTRICAL SYSTEM,2025-06-12,25V404000,1,2024-12-19,175,0.025525,2.0,0.541667,0.0,0.0,0.5,613,0
FORD,MUSTANG MACH E,2022,ELECTRICAL SYSTEM,2025-06-26,25V441000,1,2025-01-02,175,0.024858,2.0,0.666667,0.0,0.0,0.5,607,0
TESLA,MODEL 3,2021,SUSPENSION,2021-10-21,21V835000,0,,,,,,,,,92,0
KIA,NIRO PHEV,2022,POWER TRAIN,2023-07-27,23V534000,0,,,,,,,,,296,0
CAN-AM,RYKER,2022,STEERING,2022-07-07,22V503000,1,2022-07-07,0,0.013191,1.0,4.333333,1.0,0.0,0.0,12,0
HYUNDAI,VENUE,2020,SEAT BELTS,2022-06-23,22V458000,0,,,,,,,,,189,0
AUDI,E-TRON,2019,SERVICE BRAKES,2024-08-15,24V621000,1,2024-05-23,84,0.020954,1.0,2.166667,1.0,0.0,0.0,149,0
VOLVO,S60,2022,ELECTRICAL SYSTEM,2025-03-20,25V179000,1,2024-09-26,175,0.020512,1.0,2.166667,0.0,0.0,0.0,61,0
TOYOTA,TUNDRA,2022,ELECTRICAL SYSTEM,2022-04-28,22V285000,0,,,,,,,,,180,0
TOYOTA,TUNDRA,2022,ELECTRICAL SYSTEM,2022-07-07,22V501000,1,2022-07-07,0,0.009409,1.0,4.333333,1.0,0.0,1.0,208,0
TOYOTA,TUNDRA,2022,ELECTRICAL SYSTEM,2023-02-16,23V111000,1,2022-08-25,175,0.011363,2.0,4.333333,0.0,0.0,0.5,280,0
FORD,RANGER,2019,BACK OVER PREVENTION,2025-06-26,25V442000,1,2025-04-03,84,0.013191,1.0,4.333333,1.0,0.0,0.0,492,0
FORD,RANGER,2019,BACK OVER PREVENTION,2025-08-28,25V572000,1,2025-04-03,147,0.013191,1.0,4.333333,1.0,0.0,0.0,515,0
RAM,2500,2020,AIR BAGS,2025-01-16,25V010000,0,,,,,,,,,115,0
HOLIDAY RAMBLER,INVICTA,2020,STRUCTURE,2024-08-08,24V607000,0,,,,,,,,,0,0
AUDI,Q5 SPORTBACK,2022,ENGINE,2022-05-19,22V368000,0,,,,,,,,,53,0
AUDI,Q5 SPORTBACK,2022,ENGINE,2022-10-06,22V753000,1,2022-07-07,91,0.013191,1.0,4.333333,1.0,0.0,0.0,68,0
AUDI,Q5 SPORTBACK,2022,ENGINE,2025-05-01,25V294000,0,,,,,,,,,116,0
INDIAN,FTR1200,2022,FUEL/PROPULSION SYSTEM,2024-11-14,24V860000,0,,,,,,,,,8,0
INDIAN,FTR1200,2022,ENGINE,2022-08-18,22V636000,1,2022-07-07,42,0.009409,1.0,4.333333,1.0,0.0,1.0,9,0
ENTEGRA,ASPIRE,2020,ELECTRICAL SYSTEM,2021-09-23,21V769000,0,,,,,,,,,12,0
TESLA,MODEL X,2022,STEERING,2022-01-27,22V037000,0,,,,,,,,,73,0
TESLA,MODEL X,2022,STEERING,2023-02-09,23V085000,1,2022-08-18,175,0.011363,2.0,4.333333,0.0,0.0,0.5,144,0
TESLA,MODEL X,2022,STEERING,2023-11-02,23V743000,1,2023-05-11,175,0.027581,3.0,1.857143,0.0,0.333333,0.0,183,0
NISSAN,LEAF,2019,EQUIPMENT,2023-02-02,23V048000,1,2022-08-11,175,0.012911,1.0,4.333333,0.0,0.0,0.0,236,0
HONDA,CRF1100,2021,ELECTRICAL SYSTEM,2024-11-21,24V882000,0,,,,,,,,,347,0
HONDA,CRF1100,2021,ELECTRICAL SYSTEM,2025-09-04,25V583000,0,,,,,,,,,362,0
TOYOTA,TUNDRA,2022,SERVICE BRAKES,2022-09-01,22V661000,1,2022-07-14,49,0.014041,2.0,4.333333,2.0,0.0,0.0,236,0
LAND ROVER,DEFENDER,2023,ENGINE,2023-02-02,23V044000,1,2022-08-11,175,0.012911,1.0,4.333333,0.0,0.0,0.0,17,0
LAND ROVER,DEFENDER,2023,ENGINE,2024-06-13,24V450000,0,,,,,,,,,34,0
GRAND DESIGN,REFLECTION,2022,EQUIPMENT,2022-03-24,22V203000,0,,,,,,,,,4,0
GRAND DESIGN,REFLECTION,2022,EQUIPMENT,2022-05-05,22V308000,0,,,,,,,,,3,0
GRAND DESIGN,REFLECTION,2022,EQUIPMENT,2022-08-04,22V603000,1,2022-07-14,21,0.020711,1.0,4.333333,1.0,1.0,0.0,8,0
GRAND DESIGN,REFLECTION,2022,EQUIPMENT,2024-11-14,24V861000,1,2024-06-13,154,0.010018,2.0,4.333333,2.0,0.0,1.0,41,0
HYUNDAI,NEXO,2021,ELECTRICAL SYSTEM,2022-04-14,22V258000,0,,,,,,,,,210,0
TESLA,MODEL 3,2022,SEAT BELTS,2022-01-27,22V045000,0,,,,,,,,,73,0
TESLA,MODEL 3,2022,SEAT BELTS,2022-10-20,22V798000,1,2022-07-14,98,0.013191,1.0,4.333333,1.0,0.0,0.0,117,0
TESLA,MODEL 3,2022,SEAT BELTS,2024-05-23,24V376000,1,2023-12-07,168,0.013191,1.0,4.333333,1.0,0.0,0.0,188,0
VOLKSWAGEN,TAOS,2022,SUSPENSION,2022-03-17,22V176000,0,,,,,,,,,109,0
MERCEDES-BENZ,SLC 300,2020,ELECTRICAL SYSTEM,2022-05-19,22V365000,0,,,,,,,,,180,0
RAM,2500,2022,STEERING,2025-11-06,25V765000,1,2025-10-16,21,0.013191,1.0,4.333333,1.0,0.0,0.0,123,0
HOLIDAY RAMBLER,INVICTA,2021,STRUCTURE,2024-08-08,24V607000,0,,,,,,,,,0,0
LINCOLN,MKC,2015,BACK OVER PREVENTION,2025-04-17,25V270000,0,,,,,,,,,43,0
LINCOLN,MKC,2015,BACK OVER PREVENTION,2025-08-28,25V572000,1,2025-07-17,42,0.013191,1.0,4.333333,1.0,0.0,0.0,49,0
MERCEDES-BENZ,GLE 400,2019,ELECTRICAL SYSTEM,2022-05-19,22V365000,0,,,,,,,,,152,0
FORD,ESCAPE,2022,STRUCTURE,2022-07-07,22V484000,0,,,,,,,,,266,0
FORD,ESCAPE,2022,STRUCTURE,2025-11-27,25V829000,1,2025-06-05,175,0.01711,1.0,1.444444,0.0,0.0,1.0,605,0
MERCEDES BENZ,ML500,2006,SERVICE BRAKES,2022-05-05,22V315000,0,,,,,,,,,39,0
MERCEDES BENZ,ML500,2006,SERVICE BRAKES,2024-04-25,24V298000,1,2024-01-11,105,0.020954,1.0,2.166667,1.0,0.0,0.0,35,0
FORD,RANGER,2022,EQUIPMENT,2023-05-25,23V379000,0,,,,,,,,,429,0
FORD,RANGER,2022,EQUIPMENT,2025-10-09,25V685000,0,,,,,,,,,634,0
FORD,BRONCO,2022,SEAT BELTS,2023-05-18,23V358000,1,2022-11-24,175,0.020512,1.0,2.166667,0.0,0.0,0.0,423,0
NISSAN,FRONTIER,2022,SEAT BELTS,2021-12-09,21V958000,0,,,,,,,,,70,0
FORD,BRONCO SPORT,2022,FUEL/PROPULSION SYSTEM,2021-08-05,21V625000,0,,,,,,,,,68,0
